time	Temperature	Humidity	CO₂
2011-02-01T10:54:25.079Z	19.627360733041513	31.47603393235056	499.08289048200464
2011-02-01T10:59:21.596Z	19.55936291221183	31.419822405108004	500.631517170529
2011-02-01T11:04:34.349Z	19.48380980940578	31.36302851256311	502.30630536193524
2011-02-01T11:09:34.798Z	19.41075235002417	31.308486570445076	503.78310534742525
2011-02-01T11:14:37.609Z	19.34125693336734	31.249398503846997	505.30012397499047
2011-02-01T11:19:24.125Z	19.270292376536553	31.19161951234113	506.73848490432925
2011-02-01T11:24:16.873Z	19.201009113793504	31.133431410589797	508.28167098496806
2011-02-01T11:29:30.759Z	19.120337700167056	31.072517065072727	509.76523540048845
2011-02-01T11:34:38.756Z	19.046938033698385	31.011936792002892	511.35244976175466
2011-02-01T11:39:35.644Z	18.970568538410802	30.95794844698553	512.7973346514959
2011-02-01T11:44:32.708Z	18.898277334541387	30.89991746996425	514.2622028455643
2011-02-01T11:49:41.348Z	18.8225478397207	30.835429499952234	515.8581670391734
2011-02-01T11:54:31.095Z	18.75111968501047	30.777048903403184	517.1991897246475
2011-02-01T11:59:23.048Z	18.683055940478564	30.720511434719445	518.6697061775697
2011-02-01T12:04:34.307Z	18.606055564910882	30.65714431427414	520.1639269184645
2011-02-01T12:09:25.191Z	18.53361502492391	30.599775153361456	521.6054163976414
2011-02-01T12:14:18.785Z	18.457221263549755	30.537978923779228	523.0352508470332
2011-02-01T12:19:12.301Z	18.56224422752364	30.47853131045802	524.3595371030792
2011-02-01T12:24:20.944Z	18.699253885746327	30.420133518432866	525.8858102303979
2011-02-01T12:29:23.421Z	18.836450635891985	30.371318859371232	527.361204427577
2011-02-01T12:34:36.269Z	18.98791343241725	30.657472210885608	528.6864793183927
2011-02-01T12:39:37.336Z	19.12860094373319	30.93770607957729	530.0528145223183
2011-02-01T12:44:42.446Z	19.270243603781722	31.209426960342462	531.4851390808128
2011-02-01T12:49:31.074Z	19.39011755377892	31.461437474147512	532.7846396938661
2011-02-01T12:54:22.066Z	19.53079151788181	31.727804200363636	534.1201863418553
2011-02-01T12:59:22.398Z	19.659644153806948	31.9726371490973	535.5017348494505
2011-02-01T13:04:34.811Z	19.798391035968617	32.24465461647442	536.7881185417037
2011-02-01T13:09:49.738Z	19.948278931179036	32.53725124310993	538.0998462658191
2011-02-01T13:14:43.816Z	20.07837862541557	32.78611898917647	539.4213142872771
2011-02-01T13:19:34.385Z	20.208507320673792	33.03807670227846	540.7156634240774
2011-02-01T13:24:46.453Z	20.349807361097984	33.332796914529894	541.9134321484875
2011-02-01T13:29:32.188Z	20.476443265551552	33.56936627164643	543.0874365691699
2011-02-01T13:34:21.187Z	20.597406980584115	33.81339152691114	544.2219966058329
2011-02-01T13:39:30.256Z	20.739741219826975	34.08982123251793	545.5368865995364
2011-02-01T13:44:23.972Z	20.8686543333951	34.35058172983308	546.7156614288344
2011-02-01T13:49:23.701Z	21.00229030720647	34.605470745571694	547.8480540925069
2011-02-01T13:54:14.960Z	21.116700457388276	34.851198050950266	549.0101046571759
2011-02-01T13:59:27.941Z	21.25735700731447	35.099207489158445	550.0815896436021
2011-02-01T14:04:16.827Z	21.37890581375037	35.35341664332091	551.2578503308894
2011-02-01T14:09:20.841Z	21.50427588010651	35.60183276730908	552.3560892124264
2011-02-01T14:14:06.957Z	21.6283542957466	35.85193522466662	553.290818267071
2011-02-01T14:18:58.474Z	21.747941360134966	36.09122067143101	554.3573237811403
2011-02-01T14:24:10.159Z	21.879295436292583	36.33877186422362	555.4337982864824
2011-02-01T14:29:05.352Z	21.987063329658955	36.56899655797898	556.386369032057
2011-02-01T14:33:56.381Z	22.104622373805718	36.78560204525816	557.2827011776069
2011-02-01T14:39:00.803Z	22.237484030738155	37.03120634607146	558.3401935805559
2011-02-01T14:44:03.392Z	22.345948319862664	37.26711025602421	559.216356676544
2011-02-01T14:49:00.067Z	22.463879345651065	37.49228284822611	560.1133461267367
2011-02-01T14:54:01.182Z	22.588194282377607	37.741958731150426	561.0034501596491
2011-02-01T14:58:55.926Z	22.69016185196968	37.951589947698444	561.9539721735257
2011-02-01T15:04:07.528Z	22.80723464817117	38.18888671414423	562.8222994723745
2011-02-01T15:09:00.222Z	22.917067431032642	38.387709820742494	563.6432677604089
2011-02-01T15:14:01.212Z	23.034810182088926	38.6254430801905	564.474433567525
2011-02-01T15:18:55.330Z	23.127523845962894	38.82027908406433	565.1088566601081
2011-02-01T15:23:42.640Z	23.239521719404625	39.034707355744004	565.8933785502209
2011-02-01T15:28:47.761Z	23.338834418656063	39.235717552675304	566.6186376461383
2011-02-01T15:33:53.342Z	23.45167888925371	39.46322081991158	567.398988900459
2011-02-01T15:38:56.354Z	23.54699068815353	39.640682907968745	567.9801415646359
2011-02-01T15:44:09.288Z	23.650358324608142	39.86169417352358	568.7254553239977
2011-02-01T15:49:12.460Z	23.75889987318722	40.0528407377977	569.3487533471234
2011-02-01T15:54:17.941Z	23.848588709512807	40.24001029723946	569.8727023484091
2011-02-01T15:59:12.770Z	23.94317355241491	40.42227045816193	570.4637203497206
2011-02-01T16:04:08.499Z	24.039197041474306	40.60078378616523	571.131231276195
2011-02-01T16:08:57.321Z	24.115184370135772	40.77100255597823	571.5282893368251
2011-02-01T16:13:46.903Z	24.207709668280387	40.950464804973684	571.9865984294503
2011-02-01T16:18:51.280Z	24.291294286688316	41.12474045556262	572.5152079432352
2011-02-01T16:23:59.774Z	24.384016125632982	41.29880734324824	572.977179590028
2011-02-01T16:29:02.835Z	24.45785958973286	41.460324935887066	573.4157606034836
2011-02-01T16:34:16.709Z	24.5467589465723	41.63076411970883	573.7713710161029
2011-02-01T16:39:05.933Z	24.626405508006545	41.7705478622785	574.1530898536049
2011-02-01T16:44:18.758Z	24.708288800740437	41.92895203357479	574.5198797865331
2011-02-01T16:49:03.850Z	24.772698009465024	42.08225642091985	574.7404663985538
2011-02-01T16:54:02.352Z	24.847106120734182	42.20397305263747	575.0719666695132
2011-02-01T16:58:53.199Z	24.91314042378604	42.356175441449544	575.3435483416714
2011-02-01T17:03:55.589Z	24.983154564296544	42.473253970337815	575.5967107706208
2011-02-01T17:08:43.651Z	25.0352363327444	42.60936224842612	575.7802446329124
2011-02-01T17:13:49.027Z	25.09893253274095	42.72620162341657	575.8701976685459
2011-02-01T17:19:03.217Z	25.16995831616352	42.84618564027884	576.0217863485958
2011-02-01T17:23:57.384Z	25.2241331288825	42.980278368085855	576.2084189109696
2011-02-01T17:29:11.213Z	25.290487149729955	43.094713273812	576.3052325756252
2011-02-01T17:34:21.639Z	25.339990788985535	43.198063268021656	576.2223768243689
2011-02-01T17:39:28.885Z	25.392222887426403	43.28237987454577	576.299493759381
2011-02-01T17:44:32.310Z	25.438582710552588	43.389731386333956	577.6024572108147
2011-02-01T17:49:40.176Z	25.492681239139728	43.484667224529105	579.6233482850771
2011-02-01T17:54:37.221Z	25.52967274728679	43.56974600263296	581.78066994236
2011-02-01T17:59:22.624Z	25.577731707990516	43.65219437703367	583.6305309393285
2011-02-01T18:04:26.587Z	25.610157607676314	43.73167934707534	585.7575185825199
2011-02-01T18:09:27.329Z	25.64301750960931	43.786965543104124	587.8303909479745
2011-02-01T18:14:16.899Z	25.681826881684525	43.85012766424743	589.7328184969798
2011-02-01T18:19:11.747Z	25.715211442524325	43.92809830756902	591.5912014444626
2011-02-01T18:24:06.619Z	25.738517247567287	43.97049386873729	593.7083641989063
2011-02-01T18:29:20.123Z	25.774495179075075	44.01311588543813	595.6167179443873
2011-02-01T18:34:11.154Z	25.797042424638555	44.05483507309396	597.4792468879223
2011-02-01T18:39:20.853Z	25.819571292640557	44.09998140736051	599.4762006976143
2011-02-01T18:44:07.292Z	25.834194280591927	44.14539341502203	601.457850236515
2011-02-01T18:49:08.963Z	25.84442894342766	44.170614861789545	603.2624455845679
2011-02-01T18:53:54.480Z	25.86356937075999	44.206704292711294	605.1228073278141
2011-02-01T18:59:00.490Z	25.874463705967198	44.220757275341775	606.9043999096444
2011-02-01T19:04:11.341Z	25.87868160631817	44.240589500781425	608.7724270816375
2011-02-01T19:09:15.481Z	25.890169586586328	44.23399468541483	610.5459635717439
2011-02-01T19:14:12.466Z	25.88723137595022	44.24527461246182	612.354801923686
2011-02-01T19:18:58.016Z	25.89791095624032	44.33224028072453	613.8754663686574
2011-02-01T19:23:45.387Z	25.98558463203402	44.46469479930524	615.3709236210267
2011-02-01T19:28:38.110Z	26.078126889401336	44.60676632615692	617.0786862445909
2011-02-01T19:33:35.691Z	26.178617674781986	44.74284399301697	618.5268889266497
2011-02-01T19:38:26.948Z	26.274397116767787	44.874126568294606	620.0018014993535
2011-02-01T19:43:14.239Z	26.362897551887386	45.0032993193008	621.5835474602871
2011-02-01T19:48:09.086Z	26.460547958396983	45.13460574460661	622.8382462177785
2011-02-01T19:53:23.507Z	26.558763223091248	45.26505393106362	624.4456987245743
2011-02-01T19:58:24.663Z	26.655263110871246	45.39860477018658	625.774734980663
2011-02-01T20:03:32.392Z	26.74801029278532	45.5302194853841	627.0218608465622
2011-02-01T20:08:44.631Z	26.83643078658006	45.667443176821806	628.4808338558296
2011-02-01T20:13:33.303Z	26.918340047864287	45.78482418553667	629.5295097957663
2011-02-01T20:18:44.683Z	27.01208533021918	45.91574849716806	630.7816256929293
2011-02-01T20:23:52.920Z	27.096128661344874	46.03227892400725	631.7260932107552
2011-02-01T20:29:04.436Z	27.173480780402656	46.16220618895435	632.8734828648168
2011-02-01T20:34:17.524Z	27.253296866988517	46.28071297966616	633.7944311295041
2011-02-01T20:39:19.655Z	27.327220460180502	46.3897644592845	634.7838298427939
2011-02-01T20:44:10.390Z	27.398089828216253	46.48128818953016	635.5394326467582
2011-02-01T20:49:17.490Z	27.464188777904052	46.588560159698375	636.5035080475137
2011-02-01T20:54:15.950Z	27.52671547156964	46.68147417402122	637.0931247279057
2011-02-01T20:59:24.540Z	27.588125240179032	46.783097555504035	637.8611606096231
2011-02-01T21:04:30.573Z	27.645672946239475	46.87554844936525	638.414627575692
2011-02-01T21:09:19.973Z	27.69476821197981	46.9485655184631	638.8878726146578
2011-02-01T21:14:20.845Z	27.74664888513035	47.028607542652765	639.3665457825474
2011-02-01T21:19:15.610Z	27.78411364497892	47.10825638422702	639.8111723413349
2011-02-01T21:24:19.563Z	27.818941092433267	47.18549785859759	640.077188249308
2011-02-01T21:29:30.960Z	27.859903790609707	47.24659255314991	640.4476482323262
2011-02-01T21:34:29.233Z	27.887821458395827	47.30802728840738	640.5865295551205
2011-02-01T21:39:16.475Z	27.913749991808114	47.36096931339202	640.8253574621747
2011-02-01T21:44:09.803Z	27.931503907791786	47.40919491040893	640.9898494088807
2011-02-01T21:49:05.469Z	27.945856543302007	47.44898214089857	640.8366282187928
2011-02-01T21:54:09.868Z	27.957447506897186	47.49215297687006	640.9015416690308
2011-02-01T21:59:08.164Z	27.970467576955706	47.51624795663754	640.6890555878655
2011-02-01T22:03:54.460Z	27.97125358312971	47.54465890793368	640.4302149299479
2011-02-01T22:08:46.975Z	27.962881526201635	47.57212626377588	640.0604491244433
2011-02-01T22:14:01.498Z	27.9547678496557	47.58737336162641	639.369087645825
2011-02-01T22:18:55.505Z	27.949578073560932	47.594290043539985	638.8811050059821
2011-02-01T22:24:05.798Z	27.93258443688852	47.60941603011661	637.991917663409
2011-02-01T22:29:01.669Z	27.90535608800503	47.60353365543415	637.1100301521107
2011-02-01T22:33:53.422Z	27.878214633984197	47.601801953271234	636.2993221340639
2011-02-01T22:38:59.258Z	27.842967193860357	47.600808872307375	635.1915926133865
2011-02-01T22:44:03.027Z	27.80805888161069	47.59742934280435	633.860113678622
2011-02-01T22:49:16.216Z	27.756993176288457	47.592605612004476	632.686860921037
2011-02-01T22:54:15.636Z	27.71464637971925	47.58731818555261	631.2111125036414
2011-02-01T22:59:16.097Z	27.658664457959443	47.58031611213581	629.8901601436486
2011-02-01T23:04:12.083Z	27.607362391272616	47.57290803663404	628.1720882130506
2011-02-01T23:09:07.289Z	27.54687964654713	47.564051221871445	626.5684440912137
2011-02-01T23:13:55.020Z	27.479842493968416	47.55457213851239	624.8615113768712
2011-02-01T23:19:02.245Z	27.416558445091646	47.54459566109712	623.1697228651914
2011-02-01T23:23:57.788Z	27.345423340958156	47.5325332850972	621.1041631053926
2011-02-01T23:29:05.289Z	27.261004189339808	47.518699151840686	619.1878579622095
2011-02-01T23:33:56.045Z	27.18285260206117	47.506019786991615	617.15463245653
2011-02-01T23:38:47.592Z	27.109231514560157	47.492824093947085	614.9476202184068
2011-02-01T23:44:00.973Z	27.012994995311445	47.477340654956194	612.6633138361146
2011-02-01T23:49:03.927Z	26.930196074628757	47.46155811235423	610.5494291768828
2011-02-01T23:54:10.439Z	26.834165584803035	47.444529963171384	608.2393840569204
2011-02-01T23:59:18.114Z	26.730756765902573	47.428909776029286	605.7675310215091
2011-02-02T00:04:21.460Z	26.63975668413694	47.41007471692804	603.0816492182158
2011-02-02T00:09:14.505Z	26.53910579235284	47.393491726217505	600.8442375462918
2011-02-02T00:14:15.118Z	26.436112588241357	47.37363162426889	598.3394815878415
2011-02-02T00:19:27.557Z	26.3273034401604	47.35495110569726	595.6289611648593
2011-02-02T00:24:36.527Z	26.224768961825486	47.33373032732038	592.8241206791705
2011-02-02T00:29:34.599Z	26.110896043426152	47.31459317278399	590.4068264907859
2011-02-02T00:34:31.472Z	26.00682070264533	47.29534822781881	587.6055770679158
2011-02-02T00:39:28.355Z	25.905467489671278	47.275439822407314	585.1189874157678
2011-02-02T00:44:17.132Z	25.795294211048454	47.254620273909275	582.3777559727853
2011-02-02T00:49:24.862Z	25.688366349704257	47.23401925023205	579.8454746908494
2011-02-02T00:54:12.984Z	25.647515320871076	47.21599296484761	577.0307126917659
2011-02-02T00:59:18.090Z	25.643967129124533	47.225387429998094	576.8684100120131
2011-02-02T01:04:13.323Z	25.644383348955927	47.19610286101475	576.8817697852003
2011-02-02T01:09:05.572Z	25.632244376817983	47.166411745844286	576.6724041992277
2011-02-02T01:14:11.209Z	25.621834907152035	47.146400131470735	576.479973999713
2011-02-02T01:19:06.478Z	25.615025923282765	47.11952364797846	576.3987854467922
2011-02-02T01:24:00.414Z	25.598883700677977	47.06861753971181	576.0232301887834
2011-02-02T01:28:55.610Z	25.573581495429885	47.013482807468755	575.7049832950325
2011-02-02T01:34:08.188Z	25.557357341194518	46.954739674401246	575.390818908111
2011-02-02T01:39:03.279Z	25.533068983457397	46.878164361570946	574.9638591083794
2011-02-02T01:43:57.141Z	25.5044476322804	46.81446739646495	574.4890323427346
2011-02-02T01:48:45.302Z	25.474776316013255	46.75168959485045	574.0977381579941
2011-02-02T01:53:33.115Z	25.448095528805855	46.6431583907882	573.6009932000435
2011-02-02T01:58:33.130Z	25.410105631880736	46.559482249515035	572.8995060752021
2011-02-02T02:03:28.239Z	25.374630311220276	46.45659175555847	572.3662243002094
2011-02-02T02:08:41.049Z	25.335215657511846	46.34744542369801	571.6523639409332
2011-02-02T02:13:37.472Z	25.29984765098691	46.210160795984066	571.030747345912
2011-02-02T02:18:35.100Z	25.252133155548183	46.09036998352994	570.1500311386968
2011-02-02T02:23:27.737Z	25.208611775063186	45.95273253125803	569.3021573593852
2011-02-02T02:28:29.945Z	25.16422726245801	45.82571685318041	568.4291208600268
2011-02-02T02:33:33.952Z	25.107340631835587	45.66105040159509	567.5100188148006
2011-02-02T02:38:48.425Z	25.053439866152107	45.48993419182466	566.5159372763884
2011-02-02T02:43:33.582Z	25.002185898001688	45.34918513486462	565.7479145143666
2011-02-02T02:48:23.919Z	24.951297126457817	45.17681776768046	564.657562284329
2011-02-02T02:53:25.815Z	24.889679212364452	45.004156446715896	563.5754698502036
2011-02-02T02:58:29.595Z	24.826723601444566	44.836935790275085	562.4634662774984
2011-02-02T03:03:32.411Z	24.762956517007176	44.62070357579094	561.3286522054987
2011-02-02T03:08:35.483Z	24.697673569449364	44.416667402713486	560.049636591119
2011-02-02T03:13:32.809Z	24.635480243144684	44.23166985017693	558.9340721985709
2011-02-02T03:18:33.336Z	24.564768874604212	44.02368215777004	557.5500856733664
2011-02-02T03:23:40.619Z	24.492307261039084	43.793892708489246	556.3313287269381
2011-02-02T03:28:52.962Z	24.418341853446446	43.56585940595392	554.8645021234112
2011-02-02T03:34:07.734Z	24.34115286085691	43.33245004380973	553.4380592888094
2011-02-02T03:38:55.078Z	24.271189365712623	43.11632427751676	552.1621005665297
2011-02-02T03:43:46.768Z	24.18992005567021	42.87848140777623	550.7663280777992
2011-02-02T03:48:43.508Z	24.119020852900935	42.63113101238706	549.2022828798579
2011-02-02T03:53:39.329Z	24.039961370311772	42.40249151296034	547.6697204489398
2011-02-02T03:58:27.664Z	23.95885910652187	42.14743524636435	546.181928705802
2011-02-02T04:03:16.498Z	23.88068306151978	41.8896598601319	544.7335475029204
2011-02-02T04:08:15.787Z	23.793474403121376	41.6190417551221	543.1138330010303
2011-02-02T04:13:29.043Z	23.709925406788663	41.35202055644324	541.3909212721198
2011-02-02T04:18:35.540Z	23.621700548379714	41.06818162556602	539.7908811608904
2011-02-02T04:23:39.091Z	23.531145475301706	40.80043340315931	538.0755569614564
2011-02-02T04:28:31.825Z	23.440068134992348	40.4933113951921	536.3058324603992
2011-02-02T04:33:30.626Z	23.35850901415564	40.22272824530961	534.5322170266788
2011-02-02T04:38:44.703Z	23.26171987784639	39.91482851644293	532.7357688565182
2011-02-02T04:43:32.399Z	23.170784655869305	39.64726254824485	531.0921652591619
2011-02-02T04:48:34.792Z	23.079515267775076	39.343863613154156	529.2479842870432
2011-02-02T04:53:39.620Z	22.990438579608693	39.035270045371576	527.4276159845305
2011-02-02T04:58:32.944Z	22.894917126762845	38.734907157566965	525.5103718871271
2011-02-02T05:03:21.169Z	22.8123735971715	38.43154559881084	523.7965526860135
2011-02-02T05:08:32.480Z	22.714150180781125	38.12058416582482	521.8091413446886
2011-02-02T05:13:42.063Z	22.61460351033747	37.79130932045183	519.9084399268918
2011-02-02T05:18:37.844Z	22.52637292769677	37.48563479957043	517.9434437330639
2011-02-02T05:23:29.528Z	22.432250337969883	37.15440626202153	516.1281672125858
2011-02-02T05:28:16.095Z	22.337777900087485	36.86757000318447	514.3907508372565
2011-02-02T05:33:17.513Z	22.278293571663326	36.527849857997445	512.413934946729
2011-02-02T05:38:23.881Z	22.273732772263127	36.19681824509511	510.29696366259986
2011-02-02T05:43:23.191Z	22.276485007475593	35.87892772363485	508.4102465223178
2011-02-02T05:48:25.246Z	22.265949363534446	35.52969824251569	506.4176437502569
2011-02-02T05:53:10.462Z	22.26650836982331	35.20849020100035	504.59664709102526
2011-02-02T05:58:07.583Z	22.254002169559225	34.880306083389904	502.50495397730924
2011-02-02T06:03:04.448Z	22.246860049732692	34.565739806851674	500.595911656814
2011-02-02T06:08:11.138Z	22.238605545288554	34.227000503513736	498.5545751093095
2011-02-02T06:13:10.202Z	22.2300320828293	33.892507410740706	496.55947651752314
2011-02-02T06:18:19.807Z	22.210598467666546	33.56302929835912	494.71210652852943
2011-02-02T06:23:17.608Z	22.198484241877267	33.20717140090102	494.7108529950075
2011-02-02T06:28:05.094Z	22.181531410991926	33.17752568009501	494.70852933986527
2011-02-02T06:32:53.246Z	22.17212040052405	33.175700584166556	494.7022132154171
2011-02-02T06:37:54.601Z	22.147726290239632	33.17579809697304	494.68432433084655
2011-02-02T06:42:58.029Z	22.130535524040436	33.171112630671146	494.6707802644571
2011-02-02T06:47:44.341Z	22.106486822703232	33.161237196593646	494.66238676460216
2011-02-02T06:52:56.551Z	22.087120331227585	33.15638890837639	494.63866929601477
2011-02-02T06:58:02.416Z	22.061735413110828	33.145605911593094	494.611495341853
2011-02-02T07:02:49.622Z	22.03856405284796	33.1375376424027	494.5864409436174
2011-02-02T07:07:34.871Z	22.014164274072854	33.125859460567646	494.55755892676
2011-02-02T07:12:31.722Z	21.983579213082535	33.11467085083533	494.51804208724724
2011-02-02T07:17:17.447Z	21.96054284313748	33.107387691510404	494.4909353955207
2011-02-02T07:22:31.202Z	21.927153900453654	33.09104447485106	494.44918929554916
2011-02-02T07:27:30.478Z	21.892063767565528	33.071202233139225	494.40678001516
2011-02-02T07:32:35.383Z	21.86127738300255	33.05569090482622	494.3564730721783
2011-02-02T07:37:29.364Z	21.82880064612803	33.04027728114148	494.3068796052325
2011-02-02T07:42:42.812Z	21.7904350785471	33.01729867084092	494.25615852856777
2011-02-02T07:47:39.725Z	21.755537382140986	32.99960002395942	494.20290178111003
2011-02-02T07:52:32.185Z	21.718452568091944	32.97827648455553	494.14371571197626
2011-02-02T07:57:20.368Z	21.676080022317027	32.95540655702112	494.0919815838723
2011-02-02T08:02:30.283Z	22.219820582339896	33.28573224468609	496.3216024279102
2011-02-02T08:07:24.563Z	22.169872168097303	33.23447015837144	496.73340729992594
2011-02-02T08:12:12.526Z	22.11218427554538	33.18757196616511	497.1246795823855
2011-02-02T08:17:21.469Z	22.05150742224311	33.125267232769936	497.523687824766
2011-02-02T08:22:07.747Z	21.983998166459294	33.07280066590618	497.86810643254114
2011-02-02T08:26:54.412Z	21.923096284291876	33.01753074311262	498.19510077015866
2011-02-02T08:31:55.924Z	21.861045898742784	32.96041069703826	498.5076455778841
2011-02-02T08:37:10.238Z	21.781743444171067	32.898040644519725	498.8460651621378
2011-02-02T08:42:17.616Z	21.70587538494221	32.837991883635375	499.1399042871674
2011-02-02T08:47:24.528Z	21.635661553957455	32.76612671585198	499.3519221134026
2011-02-02T08:52:17.777Z	21.551525240425928	32.7089599574187	499.6034509176157
2011-02-02T08:57:22.593Z	21.479895889164304	32.64308802353163	499.7426629541576
2011-02-02T09:02:15.088Z	21.395707910046617	32.580724850719385	499.97366419147966
2011-02-02T09:07:27.028Z	21.31221093917935	32.50313291241905	500.10722283367807
2011-02-02T09:12:19.046Z	21.23251675705944	32.436299831369865	500.1846121627623
2011-02-02T09:17:13.280Z	21.145925461439475	32.370258611418066	500.25595497857324
2011-02-02T09:22:14.563Z	21.05685913249719	32.295636740483495	500.327972934169
2011-02-02T09:27:09.739Z	20.970667770716197	32.22875309299789	500.3482464237795
2011-02-02T09:32:04.623Z	20.873480589004686	32.15261487236377	500.84559723660124
2011-02-02T09:37:07.645Z	20.787185971873125	32.08261724983241	502.1874954429513
2011-02-02T09:42:10.338Z	20.683632406984284	32.00580682929399	503.51233145710285
2011-02-02T09:47:08.711Z	20.59745752223964	31.925509014847076	504.7705792746738
2011-02-02T09:52:22.242Z	20.495333152549094	31.84463987755533	506.1743277410748
2011-02-02T09:57:28.384Z	20.38957121954933	31.763504635203574	507.53977612990843
2011-02-02T10:02:21.955Z	20.28819615839756	31.69326141180361	508.8165523683243
2011-02-02T10:07:28.195Z	20.192062705409526	31.605484780998943	510.1110985760501
2011-02-02T10:12:42.107Z	20.07949981343608	31.522069103737596	511.46456242398716
2011-02-02T10:17:50.770Z	19.967265044847654	31.44281288652147	512.8032087134084
2011-02-02T10:22:58.803Z	19.859783704930795	31.354266658368562	514.2631523930435
2011-02-02T10:28:09.708Z	19.751478556148996	31.272916513270708	515.5156689229055
2011-02-02T10:33:24.060Z	19.632523465044052	31.177993408721882	516.9093147267465
2011-02-02T10:38:28.923Z	19.52208854410637	31.09124235517033	518.2454201934328
2011-02-02T10:43:15.277Z	19.418152523440448	31.018104287827754	519.4973624686196
2011-02-02T10:48:04.907Z	19.312440681308765	30.934653278980083	520.7231172671038
2011-02-02T10:53:15.697Z	19.205062018508613	30.841093165774318	522.0784695317385
2011-02-02T10:58:20.869Z	19.08194481012791	30.757267027110043	523.3829628931295
2011-02-02T11:03:20.594Z	18.97141155389477	30.664244839778064	524.5333485866405
2011-02-02T11:08:21.522Z	18.853499470554727	30.581001197444063	525.7948132489345
2011-02-02T11:13:30.755Z	18.74194130518798	30.48752676091103	527.117825657956
2011-02-02T11:18:42.800Z	18.625130907590048	30.392736702399784	528.407413704643
2011-02-02T11:23:54.197Z	18.500778511845077	30.300321530807537	529.7424617533952
2011-02-02T11:28:39.958Z	18.387153935478718	30.221993594358334	530.9194443549403
2011-02-02T11:33:39.978Z	18.271590922156946	30.12652629846921	532.0646121655276
2011-02-02T11:38:48.277Z	18.158027597329145	30.03523007665545	533.4174983520396
2011-02-02T11:43:57.078Z	18.04078334880616	29.941903334145927	534.5704316099736
2011-02-02T11:48:46.992Z	17.920596719136416	29.85952302833285	535.8278942498874
2011-02-02T11:53:40.300Z	17.89840893550525	29.76817638711069	536.9167428246758
2011-02-02T11:58:33.491Z	18.043989444341353	29.67561342276236	538.1190663643245
2011-02-02T12:03:41.148Z	18.19646591051234	29.58312188126854	539.3536566447814
2011-02-02T12:08:44.124Z	18.352950080199182	29.63518370913393	540.525846624504
2011-02-02T12:13:48.773Z	18.502053097072768	29.963060830851663	541.6146858552398
2011-02-02T12:18:58.110Z	18.640927584515314	30.27705706735845	542.7459086988147
